ticket-reference_id;product-reference_id;quantity;price;variation_id
7376;28;4;73.36;2
7377;14;5;70.14;10
7377;34;4;56.46;3
7378;33;3;99.24;8
7378;49;4;59.97;3
7378;13;3;23.7;5
7379;38;4;97.17;9
7379;4;1;74.24;4
7380;12;2;73.84;0
7380;26;3;83.99;8
7381;25;5;76.97;3
7381;45;4;25.3;8
7381;2;2;57.52;2
7382;1;5;8.33;1
7383;8;3;85.03;2
7383;6;1;23.28;5
7383;18;3;11.27;6
7384;44;4;66.12;4
7384;26;4;76.79;9
7384;31;3;21.58;6
7384;45;1;69.15;5
7385;13;4;99.26;7
7386;33;5;24.71;9
7386;13;3;68.58;10
7387;5;1;68.25;5
7387;12;1;27.02;10
7387;41;2;76.7;4
7387;31;3;38.38;5
7388;24;5;64.29;1
7388;48;1;64.59;7
7388;23;5;24.62;5
7388;25;4;65.36;10
7388;10;4;50.64;1
7389;49;2;58.85;10
7389;6;4;9.45;8
7389;2;1;82.73;8
7390;16;5;94.51;9
7391;4;4;78.64;8
7391;40;1;84.41;4
7391;22;1;91.85;0
7392;42;1;15.4;4
7392;10;4;88.52;3
7393;3;5;53.85;5
7393;6;1;32.38;7
7393;28;3;95.07;6
7393;41;5;53.99;9
7394;30;5;46.75;8
7394;26;5;42.26;9
7394;21;4;17.88;1
7394;28;4;10.72;3
7395;47;4;87.74;9
7396;6;5;44.66;3
7396;2;3;14.48;8
7396;40;2;25.57;7
7396;32;2;57.09;0
7396;32;3;56.95;8
7397;47;5;71.54;2
7397;22;2;70.35;2
7397;19;3;80.43;3
7397;31;1;76.82;8
7398;6;5;85.41;0
7399;46;3;61.55;4
7399;18;3;12.87;4
7400;6;4;69.66;6
7400;48;3;20.63;9
7400;40;5;17.82;0
7400;27;2;68.34;3
7401;43;5;21.11;5
7401;36;1;75.59;8
7401;48;2;79.82;3
7402;4;1;45.42;1
7403;8;5;96.48;1
7403;11;2;47.19;3
7403;9;1;25.42;9
7403;18;1;52.39;10
7403;23;5;82.26;7
7404;28;3;83.94;5
7405;43;5;58.72;0
7406;38;2;43.26;10
7406;39;4;26.26;7
7406;29;5;6.79;5
7406;3;5;46.08;1
7407;35;1;76.67;8
7407;43;5;64.46;0
7407;23;3;7.57;7
7407;23;5;78.15;6
7407;48;1;70.53;8
7408;39;5;56.76;8
7408;24;2;33.31;9
7408;43;3;68.07;1
7408;25;4;77.18;8
7409;7;2;45.31;9
7409;8;5;9.99;0
7409;9;2;88.75;10
7410;24;5;71.02;10
7410;31;5;64.64;2
7411;25;2;97.2;9
7411;25;3;78.87;7
7411;46;1;28.65;7
7412;6;5;12.48;0
7412;8;1;84.13;1
7412;8;2;10.12;1
7412;2;5;22.38;0
7412;10;1;75.35;6
7413;8;2;33.31;8
7413;3;1;78.89;1
7413;47;3;50.22;1
7413;48;2;82.06;4
7414;18;4;14.47;5
7414;17;1;88.28;9
7415;37;3;61.99;5
7415;7;5;29.09;6
7415;3;5;86.4;9
7416;20;3;67.32;0
7417;49;4;45.94;10
7417;16;2;50.03;6
7417;9;2;61.38;4
7417;44;3;23.47;8
7417;31;1;91.46;9
7418;36;3;43.47;1
7418;19;2;26.17;6
7418;13;3;5.07;6
7419;8;3;17.28;4
7420;29;1;57.94;6
7420;35;1;44.8;0
7420;8;1;90.88;8
7420;33;4;40.01;4
7421;13;1;89.56;4
7421;5;5;53.21;10
7421;24;3;33.12;3
7422;28;4;83.07;9
7422;27;2;87.59;0
7422;36;3;44.36;5
7423;28;4;10.2;3
7423;15;3;16.68;6
7423;22;2;42.98;5
7423;45;3;19.68;1
7423;4;4;27.35;9
7424;32;1;99.94;10
7424;38;4;33.7;1
7425;27;5;57.37;2
7425;28;1;65.24;1
7425;6;1;8.98;4
7425;16;2;40.53;6
7426;48;2;78.09;9
7426;48;5;12.99;4
7426;24;4;9.9;6
7427;18;5;37.1;1
7428;42;2;81.71;6
7429;7;1;34.1;1
7430;14;2;31.69;9
7430;2;3;53.37;4
7430;48;5;86.86;9
7430;3;4;94.61;9
7430;6;2;13.76;5
7431;11;1;67.02;4
7431;11;2;27.17;5
7431;38;2;92.73;5
7432;29;3;8.7;5
7432;48;5;30.0;6
7432;9;4;28.85;2
7432;44;4;65.32;7
7433;4;1;86.88;8
7434;14;1;67.71;2
7434;29;3;37.61;2
7434;33;2;65.27;1
7435;24;1;72.29;9
7435;23;5;10.92;9
7435;15;4;93.83;2
7436;34;4;89.99;0
7436;11;1;25.64;5
7436;6;2;98.67;5
7436;46;1;78.71;3
7436;17;2;43.97;1
7437;32;1;39.69;4
7437;40;1;18.42;2
7437;22;3;29.36;2
7438;38;2;47.94;7
7438;42;1;92.1;3
7438;21;5;64.53;4
7439;5;5;13.62;8
7439;44;5;28.76;10
7440;16;1;98.69;5
7440;17;3;9.15;5
7441;45;4;6.64;3
7441;33;1;36.31;9
7442;30;3;82.37;3
7442;18;2;69.55;2
7442;34;5;67.52;9
7442;23;2;72.33;1
7443;44;4;41.18;3
7444;47;2;13.77;0
7444;4;1;63.22;9
7444;31;5;19.91;0
7445;12;2;83.67;9
7446;4;1;71.88;3
7447;4;1;36.82;0
7447;23;4;92.5;6
7447;29;4;94.83;0
7447;24;4;78.5;2
7447;11;1;79.07;0
7448;25;1;33.79;4
7448;2;5;64.41;3
7448;32;2;40.23;4
7449;19;3;62.98;6
7449;36;3;63.44;7
7449;36;1;96.98;2
7449;3;5;14.03;5
7449;1;1;95.15;10
7450;6;3;38.5;5
7450;9;2;5.88;9
7450;35;3;85.92;3
7451;38;4;98.95;1
7451;49;4;60.26;1
7451;19;4;99.01;9
7451;44;1;49.63;1
7452;44;5;90.95;5
7452;8;4;39.66;6
7452;16;4;64.29;8
7452;45;3;47.61;1
7452;30;2;71.97;10
7453;14;3;94.43;3
7454;5;1;7.49;7
7454;42;1;73.86;2
7454;39;5;73.78;4
7454;47;4;76.69;8
7454;41;4;14.13;7
7455;18;1;9.66;1
7456;21;4;58.22;2
7456;38;5;43.54;7
7457;3;4;69.77;8
7457;32;3;13.71;7
7458;17;4;73.67;2
7458;46;3;48.68;2
7458;7;2;88.9;0
7458;31;1;6.44;10
7458;42;2;56.82;5
7459;23;5;13.31;1
7459;25;3;48.55;8
7460;8;3;34.51;2
7460;2;4;96.89;1
7460;42;4;19.91;2
7460;22;4;40.66;7
7460;11;1;95.32;5
7461;42;5;32.09;10
7461;44;5;30.11;6
7461;1;1;31.78;9
7461;39;2;38.27;6
7461;37;3;59.51;1
7462;8;2;80.16;7
7463;19;3;10.64;10
7463;43;3;39.15;8
7463;34;1;35.55;5
7463;14;4;55.86;10
7463;28;5;29.92;7
7464;5;5;79.27;1
7464;28;4;83.95;1
7464;38;5;89.64;8
7465;14;3;73.62;10
7465;32;2;78.47;5
7465;7;3;66.09;5
7465;21;5;71.12;9
7466;36;1;46.42;10
7466;12;1;99.92;1
7466;30;4;6.18;7
7466;7;2;31.14;9
7467;19;5;52.91;1
7467;35;1;5.84;7
7467;17;1;67.02;4
7467;24;5;42.11;10
7468;32;1;10.26;9
7468;2;4;40.43;0
7468;24;2;92.66;8
7469;30;1;77.37;0
7470;37;3;28.48;2
7470;45;3;46.04;8
7470;27;5;24.01;1
7471;3;5;81.82;10
7471;13;1;40.21;1
7471;49;3;46.24;4
7471;25;3;63.51;2
7472;41;1;88.87;6
7472;7;4;61.18;8
7472;39;1;15.14;7
7472;6;1;92.83;3
7473;34;3;41.48;3
7473;3;1;79.13;8
7473;15;3;59.71;1
7474;46;2;35.85;6
7475;47;2;44.94;6
7476;6;1;21.36;9
7476;41;5;77.12;6
7476;29;1;16.94;10
7476;34;3;73.07;4
7477;14;1;40.37;1
7477;31;2;16.77;10
7478;15;3;84.24;0
7479;37;1;6.46;3
7480;21;4;60.1;5
7480;47;4;75.36;10
7480;2;5;86.75;10
7480;7;5;43.78;4
7481;24;2;16.57;3
7481;44;5;85.05;6
7482;36;1;10.03;5
7482;33;4;47.84;5
7482;18;5;88.12;0
7482;37;1;55.95;2
7482;16;1;91.15;0
7483;5;2;31.22;1
7483;12;4;17.61;8
7484;20;1;39.62;9
7484;33;1;14.35;6
7484;14;5;15.23;1
7485;44;2;23.21;2
7485;46;4;59.32;8
7485;40;5;73.63;1
7486;18;3;36.61;7
7486;26;1;29.2;8
7486;18;1;70.88;5
7486;29;2;46.1;10
7486;31;3;18.26;4
7487;7;1;23.84;4
7487;43;2;38.08;0
7487;36;2;14.61;10
7487;18;1;12.98;1
7487;41;1;5.02;4
7488;33;2;32.54;6
7488;3;5;84.79;8
7488;8;5;92.6;8
7488;42;4;54.04;3
7489;32;2;54.89;6
7489;9;2;82.74;4
7489;9;5;22.43;4
7489;16;4;34.49;9
7490;43;4;43.8;1
7490;33;3;46.11;4
7490;44;4;41.97;8
7490;36;2;71.55;7
7490;13;5;29.71;8
7491;40;2;17.86;1
7491;36;3;28.24;8
7491;46;2;52.38;2
7491;7;5;5.9;10
7491;25;3;9.11;7
7492;49;2;99.85;4
7492;28;5;67.74;9
7493;42;1;46.82;6
7493;36;1;30.15;3
7493;24;1;81.79;0
7494;41;1;59.94;10
7494;10;1;17.72;8
7494;29;5;31.73;5
7494;15;5;14.2;5
7495;19;1;77.43;7
7495;36;2;59.56;9
7495;10;4;48.18;2
7495;20;3;61.83;4
7495;13;2;56.51;10
7496;13;1;59.42;6
7496;32;1;13.79;6
7496;21;1;36.52;6
7497;47;5;86.3;5
7497;35;3;21.53;5
7497;13;4;70.62;4
7498;32;2;28.52;6
7498;30;2;91.08;9
7498;41;5;50.36;3
7499;16;4;45.88;10
7499;5;3;78.33;1
7499;20;5;60.77;2
7500;15;5;74.49;10
7500;16;5;69.59;6
7501;48;3;45.14;4
7501;10;5;58.48;1
7501;29;5;24.37;4
7502;48;2;81.63;7
7502;44;1;80.85;5
7503;9;2;80.11;1
7503;34;4;31.9;10
7504;34;5;16.93;6
7504;29;2;60.03;0
7504;39;3;45.0;3
7505;40;5;60.16;9
7505;49;1;41.95;6
7505;19;2;63.83;3
7505;12;5;49.32;0
7506;39;3;37.93;1
7507;15;2;77.49;3
7507;14;1;55.73;9
7507;40;4;45.3;8
7508;30;1;92.02;0
7508;9;5;51.06;2
7508;6;5;62.29;2
7508;33;4;21.53;5
7508;44;5;19.04;8
7509;16;2;24.74;3
7509;7;2;32.56;2
7509;19;5;26.0;9
7509;45;5;45.66;8
7510;39;5;76.57;4
7511;11;1;34.67;8
7511;20;3;32.27;1
7511;48;1;23.28;2
7512;50;1;27.22;10
7513;10;3;80.3;1
7513;49;5;84.9;3
7513;3;3;39.97;5
7513;4;5;42.28;1
7513;5;2;98.15;3
7514;16;2;48.05;6
7514;18;5;83.21;10
7515;32;4;17.36;6
7515;22;1;38.04;8
7515;8;5;77.95;10
7516;44;1;39.73;3
7517;24;5;34.71;9
7517;48;5;76.73;4
7518;35;1;69.93;7
7519;46;2;29.3;8
7519;27;2;60.59;4
7519;26;1;32.7;8
7520;2;5;13.4;10
7520;2;2;10.19;8
7521;39;1;42.6;9
7522;11;4;45.72;9
7523;49;4;47.89;1
7524;2;5;84.19;10
7524;45;3;32.83;2
7524;11;4;89.95;0
7524;22;3;60.01;8
7524;15;2;53.6;6
7525;13;3;64.93;6
7525;12;3;57.56;1
7525;17;1;51.88;7
7525;5;5;93.48;1
7526;30;2;10.24;6
7527;50;5;19.78;7
7527;12;3;10.74;5
7527;10;5;81.21;0
7527;2;4;59.04;5
7527;41;1;85.06;9
7528;40;1;62.47;8
7528;26;2;69.57;2
7528;16;5;87.47;9
7528;14;1;99.84;6
7529;40;3;47.73;9
7529;1;5;72.07;9
7529;38;5;68.92;1
7529;6;4;11.69;9
7530;20;2;94.9;10
7530;48;2;54.89;6
7530;24;1;9.88;10
7530;3;4;69.21;9
7530;31;3;73.56;6
7531;20;2;91.36;9
7531;32;5;66.56;10
7531;40;3;34.65;2
7532;20;2;18.88;1
7532;15;5;17.69;8
7532;32;5;32.73;4
7533;1;3;90.59;10
7533;48;5;38.15;1
7534;12;4;24.02;1
7534;50;4;31.39;1
7534;46;3;58.27;1
7534;31;4;90.62;7
7534;31;2;59.28;4
7535;36;4;34.93;1
7535;45;2;65.18;0
7535;30;2;49.44;3
7535;48;5;46.43;8
7536;12;4;48.46;6
7536;2;4;24.45;8
7536;36;5;25.28;5
7537;35;2;30.93;1
7538;17;3;44.66;3
7538;32;3;63.11;4
7538;18;4;16.2;7
7538;12;5;67.36;5
7539;36;3;51.31;6
7539;14;5;58.71;3
7539;16;4;10.86;0
7539;34;4;88.74;3
7540;27;2;59.52;7
7540;2;4;46.52;9
7541;5;3;18.0;0
7541;22;1;45.08;5
7542;12;2;13.2;0
7542;29;1;69.64;3
7542;10;4;64.15;6
7542;14;4;5.21;10
7542;4;4;49.41;0
7543;50;3;58.71;9
7544;39;4;8.4;6
7545;14;5;78.41;5
7546;24;2;39.57;4
7546;25;1;39.74;1
7546;29;2;35.66;6
7546;12;1;72.84;10
7547;2;3;84.68;7
7547;47;1;7.29;8
7547;8;4;6.05;8
7547;17;5;86.91;9
7547;19;3;46.25;1
7548;11;3;22.59;4
7548;13;4;13.24;5
7548;43;2;98.42;9
7549;35;2;13.74;10
7549;13;4;98.86;3
7550;9;2;70.82;3
7550;46;1;32.58;3
7550;36;4;47.53;5
7550;30;3;96.13;3
7550;6;4;94.24;3
7551;36;1;7.47;8
7552;29;1;8.31;3
7552;36;5;67.74;6
7553;12;5;7.64;10
7553;16;3;97.22;10
7553;18;1;63.11;2
7553;19;4;20.0;9
7553;10;4;25.21;4
7554;23;2;51.03;10
7555;37;3;34.75;3
7556;48;4;41.43;6
7556;9;3;35.14;1
7557;17;2;57.09;2
7557;9;4;46.21;9
7557;40;5;60.9;1
7558;40;1;26.62;10
7558;25;1;35.58;1
7558;13;1;17.1;5
7559;8;5;13.39;7
7560;4;5;29.62;9
7560;41;2;11.15;5
7560;20;5;77.2;0
7561;32;1;77.4;1
7561;46;2;88.5;4
7561;49;3;76.86;7
7562;36;1;34.31;8
7562;10;1;34.2;5
7562;7;4;85.2;7
7562;44;3;8.56;10
7562;20;1;69.82;1
7563;11;5;7.88;4
7563;50;3;63.99;2
7563;31;5;64.54;5
7563;28;2;80.6;2
7564;8;5;44.45;10
7565;4;2;73.94;2
7565;46;5;82.55;10
7565;46;1;71.66;8
7565;42;3;10.82;0
7566;11;1;57.88;6
7566;36;1;63.64;6
7567;25;2;13.13;7
7568;38;3;88.41;5
7568;6;4;57.57;8
7568;7;3;13.87;5
7568;40;5;72.55;4
7569;44;5;21.27;2
7569;28;5;44.8;3
7569;2;1;93.75;5
7569;33;4;72.97;8
7570;40;2;92.97;4
7570;41;1;53.9;6
7571;11;2;22.81;9
7571;31;4;58.11;1
7571;41;1;51.17;0
7571;16;5;71.67;4
7572;2;5;72.55;6
7573;5;3;62.9;10
7573;9;1;79.04;2
7573;28;4;18.69;6
7573;8;5;22.7;6
7573;45;5;92.55;10
7574;31;5;28.86;8
7574;12;5;47.24;10
7574;49;3;77.26;3
7574;38;1;49.92;4
7575;3;3;68.85;5
7575;4;1;14.32;8
7575;29;3;43.19;2
7575;38;2;22.39;1
7575;36;3;73.1;2
7576;12;3;53.51;10
7576;15;2;64.67;2
7576;24;2;71.06;0
7577;14;1;27.62;1
7577;1;2;9.72;5
7577;40;5;67.97;7
7577;24;2;74.14;3
7577;41;3;8.5;7
7578;35;2;9.86;10
7578;21;5;66.12;7
7578;33;5;22.5;0
7578;28;2;58.97;4
7578;44;2;53.08;6
7579;29;3;40.92;4
7579;34;4;6.34;2
7579;41;5;17.84;2
7580;43;1;74.27;0
7581;21;4;46.8;4
7581;30;1;37.52;3
7581;42;1;37.61;5
7581;32;3;29.33;9
7582;8;4;6.9;3
7583;7;5;96.46;9
7583;21;1;81.05;3
7583;24;5;18.47;10
7583;47;1;78.67;3
7584;11;4;64.9;3
7585;19;2;44.54;7
7586;46;3;52.47;4
7586;39;5;44.44;10
7586;44;4;36.48;6
7587;32;2;82.16;9
7587;19;4;26.03;8
7587;48;5;88.43;8
7588;8;3;44.31;2
7588;14;5;66.49;9
7588;25;1;67.51;10
7589;16;3;13.66;0
7589;43;4;7.23;9
7589;39;5;69.65;5
7589;2;4;19.5;9
7590;37;4;8.77;4
7590;23;3;14.25;6
7590;33;3;76.22;3
7590;25;5;66.54;10
7590;20;1;53.37;9
7591;9;5;98.24;8
7592;25;2;63.02;6
7593;42;5;51.4;0
7594;16;5;89.09;8
7594;15;1;68.9;7
7594;41;4;93.54;9
7594;50;3;84.25;10
7594;25;1;22.44;10
7595;49;3;30.61;0
7595;34;2;10.67;1
7595;13;5;61.11;2
7595;42;2;62.54;7
7595;40;4;94.42;6
7596;5;1;36.53;2
7596;4;1;19.12;5
7597;40;2;92.32;9
7597;47;5;88.96;5
7597;1;5;10.01;5
7598;23;5;96.72;3
7598;25;4;65.07;5
7599;27;1;46.88;6
7599;45;5;9.62;8
7599;21;4;90.81;5
7599;17;2;42.85;0
7599;36;4;83.51;7
7600;41;3;59.2;2
7600;2;3;59.39;8
7601;45;3;91.28;8
7601;42;4;56.83;5
7601;16;5;38.72;6
7601;47;4;62.89;2
7602;45;3;61.02;0
7602;18;1;59.7;4
7602;24;4;90.32;4
7602;41;2;16.97;7
7603;29;4;65.16;1
7603;23;1;13.53;4
7604;37;1;12.7;5
7604;25;2;43.09;0
7604;34;3;25.8;5
7604;17;4;86.02;9
7605;36;2;71.48;0
7605;45;4;16.72;4
7605;12;4;50.69;4
7605;3;1;25.76;2
7606;12;1;86.95;5
7606;50;2;25.07;8
7607;38;2;50.55;7
7608;9;3;20.91;9
7609;16;2;22.31;3
7609;5;4;47.83;9
7610;20;1;47.46;1
7611;28;2;33.96;3
7611;3;4;45.57;9
7611;48;3;31.59;4
7611;20;4;5.92;0
7611;10;4;57.84;0
7612;35;5;17.38;7
7612;44;2;68.38;1
7613;20;4;90.18;7
7613;50;4;34.9;1
7613;50;3;97.3;8
7614;30;3;55.63;8
7614;44;2;99.36;3
7614;14;4;34.95;1
7614;27;5;74.22;2
7615;5;3;56.83;2
7616;17;4;7.03;5
7616;30;1;71.53;4
7616;13;1;19.85;3
7617;38;1;70.52;8
7617;13;2;76.6;3
7617;33;2;95.85;1
7617;48;5;92.32;9
7617;28;3;95.89;3
7618;2;4;40.41;9
7618;16;2;55.12;4
7618;27;3;46.81;7
7618;44;5;88.12;9
7618;50;1;79.63;7
7619;19;4;70.16;6
7619;15;4;6.63;3
7619;24;2;65.17;10
7619;36;1;59.81;4
7620;23;4;86.15;5
7621;46;1;98.64;1
7621;15;2;33.15;7
7622;15;2;29.29;9
7622;3;4;44.4;5
7622;43;4;40.63;8
7622;2;4;24.52;8
7623;49;4;8.27;10
7623;24;5;33.97;6
7623;44;1;74.68;8
7623;10;1;96.38;7
7624;46;1;87.85;7
7624;14;4;58.37;2
7624;31;1;34.67;0
7624;3;4;64.84;5
7625;33;3;65.05;8
7625;48;3;81.03;0
7625;34;2;93.23;4
7625;28;5;37.75;1
7626;34;4;48.24;3
7626;46;5;60.61;6
7626;27;3;20.16;3
7626;49;2;92.55;3
7627;30;5;46.83;10
7627;9;1;92.02;10
7627;48;2;50.86;3
7627;12;5;43.12;10
7627;12;4;31.89;8
7628;37;5;22.1;1
7629;42;2;89.58;10
7629;35;1;32.15;7
7630;39;2;85.95;0
7630;15;5;64.72;4
7631;29;5;7.91;7
7632;30;5;39.13;10
7632;48;1;97.8;0
7632;45;2;14.13;2
7633;32;2;43.78;7
7633;49;2;36.86;10
7633;45;2;27.16;6
7633;34;3;12.38;6
7634;5;1;98.26;9
7634;46;3;69.58;4
7634;14;3;22.91;6
7634;8;2;71.06;0
7634;23;1;93.82;5
7635;33;1;33.45;6
7635;21;3;63.03;9
7636;37;3;95.94;9
7636;41;5;30.75;8
7636;11;5;38.35;1
7636;40;3;91.74;9
7637;42;4;79.8;9
7637;20;2;13.45;3
7637;25;4;10.55;7
7638;11;1;61.47;7
7638;18;5;34.45;4
7638;26;2;38.11;4
7639;28;5;63.18;7
7639;1;4;34.75;1
7639;14;2;66.89;2
7640;10;4;94.19;1
7640;50;4;13.32;9
7641;44;1;62.3;7
7641;12;4;30.5;6
7641;28;4;71.66;8
7642;50;1;46.7;4
7642;9;3;74.75;0
7642;19;5;90.15;10
7642;35;2;85.63;4
7643;37;1;23.5;4
7643;44;3;48.8;9
7644;32;5;56.6;2
7645;30;3;42.17;1
7645;43;5;21.58;2
7645;31;4;8.41;10
7646;17;2;94.95;0
7646;40;5;83.37;8
7646;22;5;37.95;6
7646;50;3;6.63;4
7647;9;4;72.97;2
7647;2;1;54.68;1
7647;11;5;8.78;3
7648;43;5;68.2;7
7648;20;1;5.67;1
7648;47;4;83.62;8
7649;2;1;29.42;8
7649;16;4;38.32;6
7649;22;5;80.97;2
7649;16;5;66.98;2
7650;20;4;37.72;1
7650;43;1;65.33;3
7650;2;2;56.99;9
7651;30;4;61.45;10
7651;38;5;85.45;8
7651;46;2;88.59;1
7651;18;2;94.57;0
7651;5;4;18.6;5
7652;20;2;53.86;1
7653;44;2;59.34;7
7654;9;2;64.46;9
7655;12;4;28.64;2
7655;49;5;46.76;2
7655;2;2;89.5;7
7655;4;4;66.62;6
7656;41;3;58.27;5
7656;46;2;46.79;5
7656;26;1;44.49;9
7656;41;2;35.68;6
7656;2;5;13.12;3
7657;4;5;83.49;2
7658;37;2;73.85;9
7658;36;3;58.89;4
7659;13;1;38.06;3
7659;40;3;80.27;0
7659;13;5;20.51;3
7659;30;4;69.09;5
7660;31;1;87.09;4
7660;40;5;71.83;8
7661;34;4;11.23;0
7661;38;3;46.27;1
7662;17;1;28.3;1
7662;43;3;92.23;0
7662;50;5;64.2;2
7663;48;2;82.87;2
7663;33;5;68.15;9
7664;26;5;30.44;10
7664;13;1;74.37;2
7665;14;4;79.08;6
7665;27;2;71.64;7
7665;49;4;50.26;10
7666;28;4;5.38;4
7666;36;5;60.56;7
7666;9;5;93.26;7
7667;3;2;36.25;0
7667;29;4;65.58;6
7667;30;5;85.45;9
7667;31;5;96.12;4
7668;8;5;53.75;5
7668;32;5;16.13;10
7669;49;4;76.83;5
7669;2;2;29.87;3
7669;2;5;88.68;5
7670;15;3;22.32;7
7670;15;3;68.59;9
7670;46;4;13.77;7
7670;43;3;28.43;5
7671;20;2;75.96;9
7671;15;3;11.24;9
7671;34;1;64.16;0
7671;9;1;21.3;7
7671;27;3;47.04;0
7672;9;5;81.27;8
7672;45;1;70.36;0
7672;43;4;72.21;7
7673;3;4;6.9;10
7673;11;5;74.35;10
7673;15;4;83.78;1
7674;15;5;36.76;0
7674;22;4;27.77;4
7675;11;1;67.3;8
7675;43;3;6.21;6
7676;32;4;11.34;6
7676;31;5;87.48;0
7676;15;3;50.76;4
7676;29;1;15.43;6
7677;6;3;44.25;1
7677;27;4;77.44;5
7677;17;5;64.53;7
7677;7;2;57.58;4
7677;1;5;77.53;4
7678;36;3;24.66;10
7678;20;3;8.42;1
7678;38;2;55.44;5
7679;31;2;93.8;5
7679;31;2;22.93;2
7679;50;5;15.03;8
7679;41;3;89.52;4
7680;50;2;66.26;7
7681;19;3;56.62;10
7681;13;4;6.34;9
7681;29;5;16.52;0
7681;6;3;17.67;9
7681;34;5;47.57;6
7682;27;5;65.16;9
7682;38;5;25.23;9
7682;49;5;54.16;5
7682;16;3;5.87;10
7682;23;3;29.2;2
7683;9;3;34.14;5
7683;25;1;28.82;7
7683;40;1;79.6;10
7684;41;4;5.07;0
7684;1;5;98.27;5
7684;16;5;10.99;7
7685;19;5;31.47;9
7685;12;2;75.89;4
7686;15;2;68.83;9
7686;9;2;23.78;4
7686;25;3;80.42;0
7687;24;5;82.98;4
7687;37;1;26.12;0
7687;34;4;63.72;4
7687;47;1;19.15;5
7688;14;4;22.62;2
7688;41;4;43.59;1
7688;15;4;42.3;7
7688;14;5;41.51;1
7689;33;1;5.0;9
7689;30;3;20.05;7
7690;20;2;26.35;3
7691;3;1;86.44;6
7691;44;3;29.83;2
7691;7;5;88.88;0
7691;38;5;17.26;6
7691;19;1;93.77;3
7692;29;5;18.13;8
7692;13;3;95.59;3
7693;21;1;65.42;5
7693;41;4;48.68;5
7694;45;1;51.42;5
7694;15;5;86.43;7
7694;38;4;96.62;7
7695;26;1;64.3;8
7695;10;2;66.2;1
7695;35;5;40.91;8
7696;29;4;51.05;3
7696;31;3;98.87;6
7696;11;3;89.46;4
7696;11;4;16.9;4
7696;1;4;87.35;1
7697;4;3;75.19;3
7698;25;2;94.16;1
7698;32;1;31.02;4
7699;32;1;62.31;2
7699;3;5;76.25;6
7700;40;3;85.8;10
7700;12;1;34.61;2
7701;34;3;47.63;5
7702;14;1;60.4;9
7703;21;2;92.13;2
7704;12;5;14.13;6
7704;46;1;94.81;10
7704;19;2;28.58;7
7704;6;2;68.97;2
7705;3;4;65.29;6
7705;27;4;17.87;4
7705;26;2;19.48;8
7705;7;4;57.98;6
7706;28;4;64.66;9
7706;29;1;39.85;3
7706;5;2;91.17;4
7707;45;3;80.43;0
7708;5;4;51.38;7
7708;19;5;10.29;10
7709;44;4;64.61;1
7709;6;4;11.64;6
7709;19;4;92.73;9
7709;19;3;86.53;0
7710;24;3;53.4;9
7710;6;1;20.24;5
7710;43;2;52.74;1
7710;1;1;58.33;6
7710;43;5;64.51;3
7711;45;4;85.49;4
7711;39;5;20.51;3
7711;28;1;44.32;5
7712;8;2;44.55;8
7713;18;1;17.84;10
7713;2;1;81.69;2
7714;43;1;58.99;7
7714;41;4;54.02;2
7714;16;5;5.17;10
7714;36;1;72.93;3
7715;32;5;59.39;3
7715;1;5;90.03;5
7715;14;2;51.37;3
7715;8;2;31.85;2
7715;23;2;91.38;8
7716;31;3;16.39;3
7717;5;1;28.84;6
7718;21;4;35.76;8
7718;23;4;60.58;9
7719;13;3;12.81;4
7719;49;2;96.95;8
7719;48;2;57.9;5
7719;8;5;25.95;3
7720;33;5;13.89;3
7720;16;1;22.93;4
7720;2;5;64.87;3
7720;29;1;49.1;0
7720;2;4;35.3;10
7721;22;1;83.17;1
7722;26;3;21.37;7
7723;32;1;39.73;10
7723;47;1;52.53;10
7724;3;1;5.44;2
7724;38;2;30.8;10
7724;24;1;11.02;5
7724;21;1;32.25;0
7725;50;1;90.17;4
7725;45;4;24.97;7
7725;2;4;56.99;5
7725;14;5;83.94;4
7726;16;5;62.03;1
7726;9;1;50.87;3
7727;42;2;71.15;4
7727;49;4;26.87;0
7728;30;4;92.06;3
7729;19;4;8.68;1
7729;24;1;29.78;2
7729;14;4;22.07;1
7730;18;2;98.58;7
7730;1;2;66.23;9
7730;18;5;50.56;6
7730;32;4;13.3;3
7730;20;5;50.53;0
7731;36;1;70.98;10
7731;13;4;21.61;7
7732;5;5;15.55;7
7732;36;3;90.32;0
7732;14;2;54.2;10
7732;1;5;63.4;9
7732;4;5;59.91;10
7733;11;4;6.45;0
7733;40;2;39.49;7
7733;29;2;91.22;10
7733;1;3;19.74;2
7733;17;2;59.53;3
7734;9;1;83.41;9
7734;34;5;75.38;6
7735;43;4;50.0;6
7735;50;4;44.84;10
7735;34;3;89.7;8
7735;45;4;20.41;9
7735;45;1;51.29;7
7736;29;1;44.82;2
7736;44;1;49.5;1
7736;28;1;73.94;8
7736;33;1;45.86;9
7737;16;2;68.34;5
7737;6;3;97.14;5
7737;42;3;98.22;3
7737;1;1;49.7;3
7738;32;1;38.08;4
7738;24;1;34.64;6
7738;29;3;21.17;10
7739;29;2;36.55;4
7739;33;2;32.47;5
7739;1;3;53.5;3
7740;21;1;64.22;2
7740;46;4;98.39;7
7740;23;3;97.53;0
7741;10;4;32.11;6
7742;48;1;21.63;3
7742;34;3;82.51;0
7743;21;3;37.09;6
7743;41;1;97.96;2
